container_name,pod_name,namespace,cluster_name,container_image,container_state,container_started_at,image_age_days,last_updated
scalyr-agent,scalyr-agent-2-glqmg,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:08+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-q6nw7,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:08+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-tsmx9,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:08+00:00,174,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-116,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:14:07+00:00,396,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-5tr9m,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:06+00:00,174,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-107,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:14:04+00:00,396,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-mc27q,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:02+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-czgw6,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:14:01+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-t4lpf,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:13:59+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-wgjfc,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:13:56+00:00,174,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-wmzlq,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:13:56+00:00,174,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-112,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:13:55+00:00,396,2024-07-22 15:54:34+00:00
scalyr-agent,scalyr-agent-2-vfsss,scalyr,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/scalyr-agent/scalyr-k8s-agent-fips:2.2.9a,running,2024-07-22 12:13:55+00:00,174,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-2jtlm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:54+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-2jtlm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:54+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-2jtlm,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:53+00:00,138,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-111,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:13:51+00:00,396,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-mm5tp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:50+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-rjhbb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:50+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-rjhbb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:50+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-mjwxx,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-07-22 12:13:49+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-9zzwx,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:49+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-mm5tp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:49+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-mm5tp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:49+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-rjhbb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:49+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-9zzwx,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:48+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-9zzwx,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:48+00:00,138,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-115,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:13:47+00:00,396,2024-07-22 15:54:34+00:00
agent,agent-s2xsw,sentinelone,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/cws-agents/release/23.4.2/release/s1agent:23.4.2.14,running,2024-07-22 12:13:47+00:00,126,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-113,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:13:46+00:00,396,2024-07-22 15:54:34+00:00
consul-client,fadvusgw14-worker-lowpriority-114,default,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/consul:1.12.9,running,2024-07-22 12:13:46+00:00,396,2024-07-22 15:54:34+00:00
aws-node,aws-node-5g86z,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-07-22 12:13:44+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-fkqms,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-07-22 12:13:44+00:00,138,2024-07-22 15:54:34+00:00
aws-node,aws-node-ktlt7,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/amazon-k8s-cni:v1.16.2,running,2024-07-22 12:13:44+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-w66rq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:44+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-w66rq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:44+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-w66rq,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:43+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-95ml2,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:42+00:00,138,2024-07-22 15:54:34+00:00
agent,agent-c77bd,sentinelone,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/cws-agents/release/23.4.2/release/s1agent:23.4.2.14,running,2024-07-22 12:13:42+00:00,126,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-95ml2,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:41+00:00,138,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-czxnb,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-07-22 12:13:41+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-mxw94,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-07-22 12:13:41+00:00,397,2024-07-22 15:54:34+00:00
kube-proxy,kube-proxy-z9ntp,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/kube-proxy:v1.22.17,running,2024-07-22 12:13:41+00:00,397,2024-07-22 15:54:34+00:00
node-exporter,prometheus-node-exporter-w49dh,prometheus,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-exporter:v1.5.0,running,2024-07-22 12:13:41+00:00,396,2024-07-22 15:54:34+00:00
agent,agent-7km6b,sentinelone,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/cws-agents/release/23.4.2/release/s1agent:23.4.2.14,running,2024-07-22 12:13:41+00:00,126,2024-07-22 15:54:34+00:00
agent,agent-c8jxg,sentinelone,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/docker-release/cws-agents/release/23.4.2/release/s1agent:23.4.2.14,running,2024-07-22 12:13:41+00:00,126,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-95ml2,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:40+00:00,138,2024-07-22 15:54:34+00:00
liveness-probe,ebs-csi-node-hrkg5,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/livenessprobe:v2.12.0-eks-1-29-5,running,2024-07-22 12:13:40+00:00,138,2024-07-22 15:54:34+00:00
ebs-plugin,ebs-csi-node-hrkg5,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/aws-ebs-csi-driver:v1.28.0,running,2024-07-22 12:13:39+00:00,138,2024-07-22 15:54:34+00:00
node-driver-registrar,ebs-csi-node-hrkg5,kube-system,awsgov-prod-fadvusgw14-eks-cluster,773463581296.dkr.ecr.us-gov-west-1.amazonaws.com/node-driver-registrar:v2.10.0-eks-1-29-5,running,2024-07-22 12:13:39+00:00,138,2024-07-22 15:54:34+00:00
